Gene1,Gene2,Aag_Edge_Weight
SGTA|6449,MBD3|53615,1.6
SGTA|6449,NCLN|56926,1.6
SH2D1A|4068,GZMA|3001,1.6
SH2D1A|4068,PYHIN1|149628,1.6
SH2D4A|63898,CCDC25|55246,1.6
SH3BGRL3|83442,S100A11|6282,1.6
SH3BP1|23616,CSK|1445,1.6
SH3GLB2|56904,FBXW5|54461,1.6
SHARPIN|81858,CYHR1|50626,1.6
SHARPIN|81858,PPP1R16A|84988,1.6
SHPRH|257218,CDC40|51362,1.6
SHQ1|55164,PSMD6|9861,1.6
SHQ1|55164,RYBP|23429,1.6
SIKE1|80143,ANKRD13C|81573,1.6
SIL1|64374,LMAN2|10960,1.6
SIN3A|25942,EP300|2033,1.6
SIRPB1|10326,SIRPA|140885,1.6
SIRT6|51548,C19orf25|148223,1.6
SIRT6|51548,CCDC124|115098,1.6
SIRT6|51548,FKBP8|23770,1.6
SIRT6|51548,RBM42|79171,1.6
SIT1|27240,CD27|939,1.6
SKA1|220134,CEP55|55165,1.6
SKIV2L|6499,EHMT2|10919,1.6
SKP1|6500,CDKN2AIPNL|91368,1.6
SKP1|6500,COMMD10|51397,1.6
SKP1|6500,MAT2B|27430,1.6
SLC25A39|51629,NDUFS8|4728,1.6
SLC25A46|91137,CLINT1|9685,1.6
SLC25A5|292,SLC25A3|5250,1.6
SLC27A4|10999,DOLK|22845,1.6
SLC27A4|10999,PTGES2|80142,1.6
SLC30A5|64924,AGGF1|55109,1.6
SLC30A5|64924,GFM2|84340,1.6
SLC30A6|55676,CAND1|55832,1.6
SLC30A9|10463,GRSF1|2926,1.6
SLC30A9|10463,GUF1|60558,1.6
SLC33A1|9197,SERP1|27230,1.6
SLC35A1|10559,LMBRD1|55788,1.6
SLC35A1|10559,RARS2|57038,1.6
SLC35A2|7355,APEX2|27301,1.6
SLC35A3|23443,SCP2|6342,1.6
SLC35A5|55032,NSUN3|63899,1.6
SLC39A9|55334,MPP5|64398,1.6
SLC39A9|55334,PSEN1|5663,1.6
SLC9A3R2|9351,RAMP3|10268,1.6
SLK|9748,RAB11FIP2|22841,1.6
SLTM|79811,CHD2|1106,1.6
SLU7|10569,MAT2B|27430,1.6
SLU7|10569,RAD50|10111,1.6
SLU7|10569,RBM22|55696,1.6
SMAD4|4089,RPRD1A|55197,1.6
SMAD5|4090,G3BP1|10146,1.6
SMC6|79677,CCDC88A|55704,1.6
SMCHD1|23347,MIB1|57534,1.6
SMCR8|140775,PRPF8|10594,1.6
SMG6|23293,PELP1|27043,1.6
SMG6|23293,PRPF8|10594,1.6
SMG7|9887,GON4L|54856,1.6
SNAP47|116841,JMJD4|65094,1.6
SNAPIN|23557,JTB|10899,1.6
SNIP1|79753,MTF1|4520,1.6
SNRNP200|23020,DCTN1|1639,1.6
SNRNP200|23020,MED12|9968,1.6
SNRNP25|79622,POLR3K|51728,1.6
SNRNP35|11066,CCDC12|151903,1.6
SNRPB2|6629,PFDN4|5203,1.6
SNRPC|6631,ABT1|29777,1.6
SNRPC|6631,MRPL14|64928,1.6
SNRPD2|6633,C19orf53|28974,1.6
SNRPD2|6633,EIF3K|27335,1.6
SNRPD2|6633,RPL13A|23521,1.6
SNRPD2|6633,RPS15|6209,1.6
SNRPF|6636,MAGOH|4116,1.6
SNX20|124460,SASH3|54440,1.6
SNX27|81609,GATAD2B|57459,1.6
SNX3|8724,CCNC|892,1.6
SNX3|8724,LMBRD1|55788,1.6
SNX3|8724,PEX3|8504,1.6
SNX3|8724,SERINC1|57515,1.6
SNX3|8724,SLC35A1|10559,1.6
SNX9|51429,MRPL18|29074,1.6
SP3|6670,ATF2|1386,1.6
SPHAR|10638,RAB4A|5867,1.6
SPI1|6688,GNA15|2769,1.6
SPI1|6688,HCK|3055,1.6
SPI1|6688,LAT2|7462,1.6
SPI1|6688,RHOG|391,1.6
SPIN1|10927,MRRF|92399,1.6
SPN|6693,ARHGAP30|257106,1.6
SPRR4|163778,NEUROG1|4762,1.6
SPSB3|90864,NME3|4832,1.6
SPSB3|90864,NUBP2|10101,1.6
SPTAN1|6709,ACTN4|81,1.6
SRCAP|10847,KIAA0556|23247,1.6
SRFBP1|153443,POLK|51426,1.6
SRFBP1|153443,SLC25A46|91137,1.6
SRI|6717,PSMA2|5683,1.6
SRM|6723,MRTO4|51154,1.6
SRP14|6727,SERF2|10169,1.6
SRP9|6726,GGPS1|9453,1.6
SRP9|6726,GNPAT|8443,1.6
SRP9|6726,NSL1|25936,1.6
SSBP1|6742,BUD31|8896,1.6
SSNA1|8636,GTF3C5|9328,1.6
SSR2|6746,B4GALT3|8703,1.6
SSX4|6759,NAA11|84779,1.6
SSX7|280658,PASD1|139135,1.6
ST13|6767,EIF3L|51386,1.6
STAG2|10735,CUL4B|8450,1.6
STIP1|10963,DNAJA1|3301,1.6
STK11|6794,MED16|10025,1.6
STK16|8576,DNPEP|23549,1.6
STK16|8576,MRPL44|65080,1.6
STK25|10494,DNPEP|23549,1.6
STK35|140901,MAVS|57506,1.6
STOML2|30968,RPL7A|6130,1.6
STRN|6801,NHLRC2|374354,1.6
STRN|6801,REST|5978,1.6
STUB1|10273,NDUFB7|4713,1.6
STX17|55014,FBXW2|26190,1.6
STX7|8417,AIG1|51390,1.6
STX7|8417,SNX3|8724,1.6
STXBP3|6814,SCP2|6342,1.6
SUCLG2|8801,ARL6IP5|10550,1.6
SUGT1|10910,SAP18|10284,1.6
SUPT16H|11198,NEK9|91754,1.6
SUPT6H|6830,MYO18A|399687,1.6
SUPT6H|6830,SMG6|23293,1.6
SURF2|6835,COQ4|51117,1.6
SUV39H1|6839,OTUD5|55593,1.6
SWAP70|23075,S1PR1|1901,1.6
SYMPK|8189,CUL9|23113,1.6
SYNJ2BP|55333,MPP5|64398,1.6
TAB1|10454,DNAL4|10126,1.6
TAB1|10454,KLHL22|84861,1.6
TACC1|6867,NCOA3|8202,1.6
TACO1|51204,ERAL1|26284,1.6
TAF1|6872,BRWD3|254065,1.6
TAF1|6872,CHD2|1106,1.6
TAF12|6883,EIF3I|8668,1.6
TAF1C|9013,CDK10|8558,1.6
TAF1C|9013,EDC4|23644,1.6
TAOK1|57551,DPP8|54878,1.6
TAOK1|57551,SAMD8|142891,1.6
TAP1|6890,HLA-A|3105,1.6
TAP1|6890,HLA-C|3107,1.6
TARBP2|6895,DCTN2|10540,1.6
TARS2|80222,COPA|1314,1.6
TARS2|80222,NCSTN|23385,1.6
TBC1D10B|26000,CD2BP2|10421,1.6
TBC1D10B|26000,FBRS|64319,1.6
TBC1D23|55773,SLC35A5|55032,1.6
TBCA|6902,NDUFS4|4724,1.6
TBCA|6902,NSA2|10412,1.6
TBCA|6902,TAF9|6880,1.6
TBCB|1155,HSPBP1|23640,1.6
TBCC|6903,MAD2L1BP|9587,1.6
TBCE|6905,RBM34|23029,1.6
TBL3|10607,E4F1|1877,1.6
TBL3|10607,HSPBP1|23640,1.6
TBL3|10607,MRPL28|10573,1.6
TBL3|10607,NOC4L|79050,1.6
TBL3|10607,PRPF19|27339,1.6
TBL3|10607,RBM42|79171,1.6
TBL3|10607,SPNS1|83985,1.6
TBL3|10607,SSSCA1|10534,1.6
TBL3|10607,TBC1D10B|26000,1.6
TBP|6908,C6orf120|387263,1.6
TBPL1|9519,ATG5|9474,1.6
TBPL1|9519,RWDD1|51389,1.6
TCEA1|6917,NSMAF|8439,1.6
TCF20|6942,EP300|2033,1.6
TCF4|6925,ETS1|2113,1.6
TCP1|6950,TBP|6908,1.6
TEF|7008,PER3|8863,1.6
TELO2|9894,CSNK1G2|1455,1.6
TELO2|9894,RABEP2|79874,1.6
TELO2|9894,SPSB3|90864,1.6
TET2|54790,ELF2|1998,1.6
TEX10|54881,PRPF4|9128,1.6
TEX10|54881,SET|6418,1.6
TEX264|51368,CYB561D2|11068,1.6
TFAM|7019,ATAD1|84896,1.6
TFAM|7019,CHUK|1147,1.6
TFB2M|64216,BPNT1|10380,1.6
TFG|10342,NAA50|80218,1.6
TFIP11|24144,SRRD|402055,1.6
TGFBR2|7048,ELK3|2004,1.6
TGFBRAP1|9392,ATF2|1386,1.6
TGIF2LX|90316,PAGE1|8712,1.6
TGOLN2|10618,MCFD2|90411,1.6
THAP1|55145,GOLGA7|51125,1.6
THAP5|168451,POT1|25913,1.6
THEMIS|387357,SH2D1A|4068,1.6
THG1L|54974,HNRNPA1L2|144983,1.6
THG1L|54974,RBM22|55696,1.6
THG1L|54974,RPS14|6208,1.6
THOC6|79228,RNPS1|10921,1.6
THTPA|79178,PRMT5|10419,1.6
TIAL1|7073,SMNDC1|10285,1.6
TIE1|7075,BCL6B|255877,1.6
TIE1|7075,CD34|947,1.6
TIE1|7075,CLEC14A|161198,1.6
TIGD5|84948,HSF1|3297,1.6
TIGD5|84948,SCRIB|23513,1.6
TIMM13|26517,NDUFA13|51079,1.6
TIMM13|26517,NDUFB7|4713,1.6
TIMM17A|10440,TFB2M|64216,1.6
TIMM17B|10245,OTUB1|55611,1.6
TIMM50|92609,COPE|11316,1.6
TIMM50|92609,MRPL38|64978,1.6
TIMM9|26520,CCNB1IP1|57820,1.6
TIMM9|26520,COX16|51241,1.6
TINF2|26277,NGDN|25983,1.6
TIPRL|261726,CACYBP|27101,1.6
TIPRL|261726,RNF2|6045,1.6
TJAP1|93643,BRD2|6046,1.6
TJAP1|93643,GTF2H4|2968,1.6
TLN1|7094,FLNA|2316,1.6
TLN1|7094,MED12|9968,1.6
TM9SF1|10548,GMPR2|51292,1.6
TM9SF2|9375,LEPROT|54741,1.6
TMC8|147138,SASH3|54440,1.6
TMCO1|54499,TIPRL|261726,1.6
TMCO3|55002,TM9SF2|9375,1.6
TMED1|11018,ILVBL|10994,1.6
TMED10|10972,EIF2S1|1965,1.6
TMED4|222068,MDH2|4191,1.6
TMED7|51014,SLC25A46|91137,1.6
TMEM106B|54664,SYPL1|6856,1.6
TMEM11|8834,TIMM22|29928,1.6
TMEM115|11070,CCDC71|64925,1.6
TMEM115|11070,NDUFAF3|25915,1.6
TMEM115|11070,SHISA5|51246,1.6
TMEM126B|55863,ARV1|64801,1.6
TMEM126B|55863,CCDC90B|60492,1.6
TMEM128|85013,GNPDA2|132789,1.6
TMEM129|92305,ESRRA|2101,1.6
TMEM129|92305,GAK|2580,1.6
TMEM14C|51522,SNRPC|6631,1.6
TMEM167A|153339,SCAMP1|9522,1.6
TMEM168|64418,PURB|5814,1.6
TMEM179B|374395,BANF1|8815,1.6
TMEM179B|374395,TIMM8B|26521,1.6
TMEM18|129787,RPS7|6201,1.6
TMEM223|79064,BANF1|8815,1.6
TMEM223|79064,CWC15|51503,1.6
TMEM223|79064,TMEM179B|374395,1.6
TMEM59|9528,TM2D1|83941,1.6
TMEM68|137695,CPNE3|8895,1.6
TMF1|7110,PPP4R2|151987,1.6
TMF1|7110,RYBP|23429,1.6
TMUB1|83590,ARF5|381,1.6
TMUB1|83590,FASTK|10922,1.6
TMX1|81542,BRMS1L|84312,1.6
TMX1|81542,SNX6|58533,1.6
TMX1|81542,TMED10|10972,1.6
TNFAIP8L2|79626,SASH3|54440,1.6
TNFAIP8L2|79626,SPI1|6688,1.6
TNPO3|23534,EIF4H|7458,1.6
TNPO3|23534,NUP205|23165,1.6
TOMM20|9804,RPL10A|4736,1.6
TOMM22|56993,COX7A2L|9167,1.6
TOMM5|401505,CLTA|1211,1.6
TOMM5|401505,ERP44|23071,1.6
TOMM6|100188893,KLHDC3|116138,1.6
TOP2A|7153,ATAD2|29028,1.6
TOP2A|7153,CDK1|983,1.6
TOP2A|7153,KIF18B|146909,1.6
TOP2A|7153,KIF20A|10112,1.6
TOP2A|7153,KIFC1|3833,1.6
TOP3A|7156,NEURL4|84461,1.6
TOR1AIP1|26092,NEK7|140609,1.6
TOX4|9878,TINF2|26277,1.6
TPI1|7167,ENO1|2023,1.6
TPR|7175,AHCTF1|25909,1.6
TPR|7175,GON4L|54856,1.6
TPRA1|131601,EEFSEC|60678,1.6
TPT1|7178,GTF3A|2971,1.6
TPX2|22974,AURKA|6790,1.6
TPX2|22974,CDCA3|83461,1.6
TRAF2|7186,REXO4|57109,1.6
TRAF3IP1|26146,GIGYF2|26058,1.6
TRAM1|23471,CPNE3|8895,1.6
TRAPPC1|58485,DHRS7B|25979,1.6
TRAPPC1|58485,DRG2|1819,1.6
TRAPPC1|58485,GABARAP|11337,1.6
TRAPPC2L|51693,NSMCE1|197370,1.6
TRAPPC5|126003,NDUFB7|4713,1.6
TRAPPC6B|122553,SOS2|6655,1.6
TRIM26|7726,C6orf47|57827,1.6
TRIP12|9320,ASXL2|55252,1.6
TRIP12|9320,ATF6|22926,1.6
TRIP12|9320,TAOK1|57551,1.6
TRMT5|57570,EIF2S1|1965,1.6
TRNT1|51095,EXOG|9941,1.6
TRPM7|54822,DMXL2|23312,1.6
TRPV2|51393,FERMT3|83706,1.6
TRUB2|26995,CLTA|1211,1.6
TSEN15|116461,TIPRL|261726,1.6
TSN|7247,CCT4|10575,1.6
TSNAX|7257,SRP9|6726,1.6
TSNAX|7257,TIMM17A|10440,1.6
TSPY2|64591,ANXA10|11199,1.6
TSPY2|64591,F13B|2165,1.6
TSPYL1|7259,PDSS2|57107,1.6
TSR2|90121,GPKOW|27238,1.6
TSSC4|10078,EGLN2|112398,1.6
TSSC4|10078,MBD3|53615,1.6
TTC1|7265,NDUFA2|4695,1.6
TTC1|7265,RBM22|55696,1.6
TTC14|151613,CCDC39|339829,1.6
TTC37|9652,RASA1|5921,1.6
TTC5|91875,GMPR2|51292,1.6
TTLL3|26140,ATG16L2|89849,1.6
TTLL5|23093,DCAF5|8816,1.6
TTLL5|23093,SNW1|22938,1.6
TTLL5|23093,TECPR2|9895,1.6
TUBA1C|84790,DIABLO|56616,1.6
TUBE1|51175,TRMT11|60487,1.6
TUBG1|7283,ERAL1|26284,1.6
TUBG1|7283,POLDIP2|26073,1.6
TUBGCP6|85378,TOP3B|8940,1.6
TUFM|7284,MLST8|64223,1.6
TUSC2|11334,EXOSC7|23016,1.6
TWF1|5756,GOLT1B|51026,1.6
TWF1|5756,MRPL42|28977,1.6
TXN2|25828,DDT|1652,1.6
TXN2|25828,DRG1|4733,1.6
