Gene1,Gene2,Aag_Edge_Weight
YWHAE|7531,PSMB6|5694,1.8
ZBED4|9889,BRD1|23774,1.8
ZBTB1|22890,DCAF5|8816,1.8
ZBTB11|27107,PHC3|80012,1.8
ZBTB48|3104,ZBTB17|7709,1.8
ZC3H11A|9877,MDM4|4194,1.8
ZC3H14|79882,G2E3|55632,1.8
ZC3H14|79882,PAPOLA|10914,1.8
ZC3H15|55854,HAT1|8520,1.8
ZC3H7B|23264,HIRA|7290,1.8
ZDHHC17|23390,ZCCHC8|55596,1.8
ZFAND6|54469,MORF4L1|10933,1.8
ZFPL1|7542,SSSCA1|10534,1.8
ZKSCAN5|23660,FAM200A|221786,1.8
ZMAT2|153527,SKP1|6500,1.8
ZMYM5|9205,USPL1|10208,1.8
ZNF205|7755,GFER|2671,1.8
ZNF234|10780,ZNF222|7673,1.8
ZNF253|56242,ZNF14|7561,1.8
ZNF276|92822,TAF1C|9013,1.8
ZNF282|8427,TMUB1|83590,1.8
ZNF337|26152,RBM39|9584,1.8
ZNF33A|7581,ZNF25|219749,1.8
ZNF428|126299,PAF1|54623,1.8
ZNF43|7594,ZNF254|9534,1.8
ZNF445|353274,ATXN7|6314,1.8
ZNF45|7596,ZNF180|7733,1.8
ZNF517|340385,LRRC14|9684,1.8
ZNF518A|9849,NKTR|4820,1.8
ZNF566|84924,ZFP30|22835,1.8
ZNF581|51545,RPL28|6158,1.8
ZNF598|90850,RPUSD1|113000,1.8
ZNF622|90441,WDR70|55100,1.8
ZNF654|55279,TMF1|7110,1.8
ZNF709|163051,ZNF20|7568,1.8
ZNF764|92595,PRR14|78994,1.8
ZNF777|27153,SCAF1|58506,1.8
ZNF787|126208,C19orf47|126526,1.8
ZNF787|126208,ZNF579|163033,1.8
ZNF800|168850,SNX13|23161,1.8
ZNF800|168850,TWISTNB|221830,1.8
ZNF827|152485,ANKRD17|26057,1.8
ZNF91|7644,ZNF708|7562,1.8
ZNRD1|30834,LSM2|57819,1.8
ZSWIM2|151112,OR5B17|219965,1.8
ZSWIM2|151112,OR9G9|504191,1.8
ZW10|9183,STT3A|3703,1.8
ZZEF1|23140,MINK1|50488,1.8
ZZEF1|23140,VPS53|55275,1.8
AP2M1|1173,ABCF3|55324,1.7
AP3B1|8546,AGGF1|55109,1.7
APOL2|23780,APOL1|8542,1.7
ARHGDIA|396,ANAPC11|51529,1.7
ARID4B|51742,ANKRD12|23253,1.7
ATAD3A|55210,ACAP3|116983,1.7
BBS10|79738,ALG10B|144245,1.7
BTBD6|90135,BRF1|2972,1.7
C1QA|712,AIF1|199,1.7
C3AR1|719,AIF1|199,1.7
C3AR1|719,C1QB|713,1.7
CAB39|51719,ACSL3|2181,1.7
CCDC93|54520,ALS2|57679,1.7
CCL4|6351,CCL3|6348,1.7
CCT5|22948,BRIX1|55299,1.7
CD14|929,C1QB|713,1.7
CD63|967,BLOC1S1|2647,1.7
CDC27|996,APPBP2|10513,1.7
CDH5|1003,ARHGEF15|22899,1.7
CDK5RAP1|51654,ACTR5|79913,1.7
CDK8|1024,AKAP10|11216,1.7
CENPB|1059,ARFRP1|10139,1.7
CEP55|55165,ANLN|54443,1.7
CEP70|80321,ARMC8|25852,1.7
CHMP2B|25978,C3orf38|285237,1.7
CLN5|1203,ALG5|29880,1.7
CLPP|8192,ALKBH7|84266,1.7
CNPY2|10330,ARPC3|10094,1.7
COPS6|10980,CDK5|1020,1.7
CORO1A|11151,ARHGAP9|64333,1.7
COX6A1|1337,COX5A|9377,1.7
COX6C|1345,COX5A|9377,1.7
COX7B|1349,COX6B1|1340,1.7
COX7C|1350,COX5A|9377,1.7
COX7C|1350,COX6C|1345,1.7
CPSF1|29894,ADCK5|203054,1.7
CPSF4|10898,ARPC1A|10552,1.7
CREB1|1385,BMPR2|659,1.7
CRKL|1399,CCDC117|150275,1.7
CSNK1E|1454,BRD1|23774,1.7
CT45A5|441521,ABCC12|94160,1.7
CTR9|9646,COPB1|1315,1.7
CTU2|348180,CHMP1A|5119,1.7
CUL4A|8451,COG3|83548,1.7
CWC15|51503,C11orf1|64776,1.7
CWC22|57703,CIR1|9541,1.7
DAZ2|57055,DAZ1|1617,1.7
DCAF5|8816,ATG2B|55102,1.7
DCUN1D1|54165,ATP11B|23200,1.7
DDX1|1653,CEBPZ|10153,1.7
DDX19B|11269,CYB5B|80777,1.7
DDX28|55794,DDX19A|55308,1.7
DDX53|168400,CT45A6|541465,1.7
DECR1|1666,COX6C|1345,1.7
DENR|8562,C12orf4|57102,1.7
DGCR6L|85359,ALG12|79087,1.7
DIABLO|56616,DCTN2|10540,1.7
DIDO1|11083,ASXL1|171023,1.7
DIS3L2|129563,ATG4B|23192,1.7
DMWD|1762,CIC|23152,1.7
DNAJA2|10294,CYB5B|80777,1.7
DNPEP|23549,AAMP|14,1.7
DNTTIP2|30836,BCAS2|10286,1.7
DNTTIP2|30836,COPS2|9318,1.7
DPH3|285381,ARF4|378,1.7
DPP8|54878,ATE1|11101,1.7
DPY30|84661,DGUOK|1716,1.7
DRAP1|10589,AIP|9049,1.7
DRAP1|10589,BANF1|8815,1.7
DRG1|4733,ATP6V1E1|529,1.7
DTD1|92675,CHMP4B|128866,1.7
DYRK1A|1859,CCT8|10694,1.7
E2F4|1874,ACD|65057,1.7
EBAG9|9166,ARMC1|55156,1.7
ECHDC1|55862,CCNC|892,1.7
EDC4|23644,COG4|25839,1.7
EIF2AK4|440275,AQR|9716,1.7
EIF2B1|1967,DIABLO|56616,1.7
EIF3L|51386,ADSL|158,1.7
EIF3L|51386,EEF1A1|1915,1.7
EIF5B|9669,CIR1|9541,1.7
ELAC2|60528,DRG2|1819,1.7
EMG1|10436,ARPC3|10094,1.7
EMG1|10436,DIABLO|56616,1.7
EMG1|10436,EIF2B1|1967,1.7
ENY2|56943,COX6C|1345,1.7
ERH|2079,C14orf119|55017,1.7
ETNK1|55500,AEBP2|121536,1.7
EXOSC3|51010,DNAJA1|3301,1.7
FAM192A|80011,CENPT|80152,1.7
FARSB|10056,ATIC|471,1.7
FCER1G|2207,CD86|942,1.7
FERD3L|222894,CT45A3|441519,1.7
FERMT3|83706,BIN2|51411,1.7
FERMT3|83706,CD53|963,1.7
FERMT3|83706,CORO1A|11151,1.7
FKBP1A|2280,CHMP4B|128866,1.7
FKBP8|23770,COPE|11316,1.7
FNDC3A|22862,DIS3|22894,1.7
FOXD4L1|200350,FOXD4|2298,1.7
FRS2|10818,ARID2|196528,1.7
FXR2|9513,ELAC2|60528,1.7
FYTTD1|84248,ACAP2|23527,1.7
FZR1|51343,BTBD2|55643,1.7
GET4|51608,DDX56|54606,1.7
GFER|2671,CD2BP2|10421,1.7
GIMAP6|474344,GIMAP1|170575,1.7
GJA10|84694,BIRC8|112401,1.7
GJA10|84694,DMRTC2|63946,1.7
GMFG|9535,AIF1|199,1.7
GOLGA3|2802,EP400|57634,1.7
GOLGB1|2804,ATR|545,1.7
GOT2|2806,DDX19A|55308,1.7
GPKOW|27238,CCDC22|28952,1.7
GPN2|54707,GPATCH3|63906,1.7
GPS2|2874,DRG2|1819,1.7
GTF2F2|2963,COMMD6|170622,1.7
GTPBP1|9567,DGCR2|9993,1.7
HAUS6|54801,DENND4C|55667,1.7
HCFC2|29915,EEA1|8411,1.7
HDAC4|9759,ASB1|51665,1.7
HDDC2|51020,COX7A2|1347,1.7
HJURP|55355,BUB1B|701,1.7
HLA-DRA|3122,HLA-DMA|3108,1.7
HMG20B|10362,FKBP8|23770,1.7
HMGB1|3146,EXOSC8|11340,1.7
HMGN4|10473,EEF1E1|9521,1.7
HNRNPA1|3178,EEF1A1|1915,1.7
HOXB4|3214,HOXB3|3213,1.7
HSPA13|6782,BACH1|571,1.7
HSPA13|6782,GABPA|2551,1.7
IDH3B|3420,CDK5RAP1|51654,1.7
IDH3B|3420,EIF6|3692,1.7
IDH3B|3420,GSS|2937,1.7
IFT57|55081,ATG3|64422,1.7
IGFL1|374918,ADAM2|2515,1.7
IL2RG|3561,CD3E|916,1.7
ILF2|3608,CCT3|7203,1.7
IMMT|10989,HADHA|3030,1.7
INO80D|54891,ATAD2B|54454,1.7
INTS10|55174,CCDC25|55246,1.7
INTS2|57508,BPTF|2186,1.7
IPO4|79711,APEX1|328,1.7
IREB2|3658,CSNK1G1|53944,1.7
IRF2BP1|26145,C19orf47|126526,1.7
ISCA2|122961,CINP|51550,1.7
ISG20L2|81875,APH1A|51107,1.7
KDM5A|5927,BAZ2A|11176,1.7
KDR|3791,CDH5|1003,1.7
KHDRBS1|10657,HNRNPU|3192,1.7
KIAA0586|9786,FANCM|57697,1.7
KIAA0753|9851,CNTROB|116840,1.7
KIAA1143|57456,AZI2|64343,1.7
KIF18B|146909,HJURP|55355,1.7
KIF2B|84643,CST9L|128821,1.7
KIF5B|3799,ACBD5|91452,1.7
KLHDC3|116138,FRS3|10817,1.7
KPNA1|3836,GSK3B|2932,1.7
KRIT1|889,CDK13|8621,1.7
KRTAP5-3|387266,CCKAR|886,1.7
L2HGDH|79944,EXD2|55218,1.7
LAIR1|3903,C1QA|712,1.7
LAIR1|3903,C1QB|713,1.7
LAPTM5|7805,HCK|3055,1.7
LCE2A|353139,ALPP|250,1.7
LCK|3932,CD6|923,1.7
LCP1|3936,DOCK2|1794,1.7
LCP1|3936,EVI2B|2124,1.7
LEPROTL1|23484,DCTN6|10671,1.7
LGALS14|56891,CYB5R1|51706,1.7
LILRB1|10859,LAIR1|3903,1.7
LILRB4|11006,HCK|3055,1.7
LRCH4|4034,C7orf43|55262,1.7
LRRC57|255252,HAUS2|55142,1.7
LRWD1|222229,ALKBH4|54784,1.7
LSM2|57819,CLIC1|1192,1.7
LST1|7940,GMFG|9535,1.7
LY86|9450,C3AR1|719,1.7
LY86|9450,LAPTM5|7805,1.7
LZTFL1|54585,KIAA1143|57456,1.7
MAP2K2|5605,C19orf24|55009,1.7
MAP2K7|5609,CSNK1G2|1455,1.7
MAP3K10|4294,KLC2|64837,1.7
MAP4K1|11184,CORO1A|11151,1.7
MAPK1|5594,CRKL|1399,1.7
MBD4|8930,CEP63|80254,1.7
MBTPS2|51360,CHM|1121,1.7
MCFD2|90411,ERLEC1|27248,1.7
MCM2|4171,GINS2|51659,1.7
MCM3AP|8888,BRWD1|54014,1.7
MCM3AP|8888,HLCS|3141,1.7
MDM4|4194,CLK2|1196,1.7
MED1|5469,APPBP2|10513,1.7
MED1|5469,DDX52|11056,1.7
MED1|5469,GOSR1|9527,1.7
MED13|9969,HELZ|9931,1.7
MED13L|23389,FRS2|10818,1.7
MED15|51586,CABIN1|23523,1.7
MED20|9477,BYSL|705,1.7
MED4|29079,GTF2F2|2963,1.7
METAP2|10988,CAND1|55832,1.7
MIB2|142678,CROCC|9696,1.7
MINK1|50488,ANKFY1|51479,1.7
MIS12|79003,KIAA0753|9851,1.7
MKRN1|23608,GCC1|79571,1.7
MLF2|8079,DIABLO|56616,1.7
MLLT1|4298,MBD3|53615,1.7
MMADHC|27249,DYNC1I2|1781,1.7
MOB2|81532,ARFGAP2|84364,1.7
MON1B|22879,AP1G1|164,1.7
MORC3|23515,BACH1|571,1.7
MPHOSPH10|10199,DNAJC2|27000,1.7
MPHOSPH10|10199,DNTTIP2|30836,1.7
MRPL10|124995,MED24|9862,1.7
MRPL14|64928,BYSL|705,1.7
MRPL15|29088,MRPL13|28998,1.7
MRPL18|29074,GTF2H5|404672,1.7
MRPL2|51069,BYSL|705,1.7
MRPL2|51069,MRPL14|64928,1.7
MRPL24|79590,KRTCAP2|200185,1.7
MRPL3|11222,ATG3|64422,1.7
MRPL3|11222,DNAJC19|131118,1.7
MRPL35|51318,MDH1|4190,1.7
MRPL42|28977,ACTR6|64431,1.7
MRPL47|57129,MRPL3|11222,1.7
MRPL50|54534,ATP6V1G1|9550,1.7
MRPL50|54534,ISCA1|81689,1.7
MRPL51|51258,DIABLO|56616,1.7
MRPL51|51258,MAGOHB|55110,1.7
MRPS10|55173,CDC5L|988,1.7
MRPS11|64963,COX5A|9377,1.7
MRPS22|56945,ATG3|64422,1.7
MRPS28|28957,ATP6V1H|51606,1.7
MRPS28|28957,ENY2|56943,1.7
MRPS28|28957,MRPL13|28998,1.7
MRPS31|10240,IFT88|8100,1.7
MRPS35|60488,MRPL42|28977,1.7
MRPS7|51081,MRPL10|124995,1.7
MRTO4|51154,EIF3I|8668,1.7
MSH3|4437,AGGF1|55109,1.7
MSTO1|55154,FLAD1|80308,1.7
MTF1|4520,KPNA6|23633,1.7
MTFR1|9650,ARMC1|55156,1.7
MTIF3|219402,GTF3A|2971,1.7
MTMR6|9107,GPR180|160897,1.7
MTO1|25821,CDC40|51362,1.7
MYBL2|4605,ASF1B|55723,1.7
MYCT1|80177,ARHGEF15|22899,1.7
MYCT1|80177,CDH5|1003,1.7
MYCT1|80177,CLEC14A|161198,1.7
MYCT1|80177,KDR|3791,1.7
MYL12A|10627,MBD2|8932,1.7
MYL12B|103910,C18orf32|497661,1.7
MYL12B|103910,MBD2|8932,1.7
MYL6|4637,DCTN2|10540,1.7
NAA10|8260,BCAP31|10134,1.7
NAA10|8260,FAM50A|9130,1.7
NAA11|84779,COX7B2|170712,1.7
NAA20|51126,DPM1|8813,1.7
NAF1|92345,METTL14|57721,1.7
NAP1L1|4673,EIF4B|1975,1.7
NAPA|8775,CAPNS1|826,1.7
NCAPD3|23310,DNMT1|1786,1.7
NCF4|4689,LAPTM5|7805,1.7
NCKAP1L|3071,BIN2|51411,1.7
NCL|4691,IWS1|55677,1.7
NCLN|56926,C19orf24|55009,1.7
NCOA6|23054,CHD6|84181,1.7
NCOA6|23054,ITCH|83737,1.7
NDOR1|27158,ARRDC1|92714,1.7
NDUFA1|4694,COX17|10063,1.7
NDUFA11|126328,COX6B1|1340,1.7
NDUFA11|126328,GADD45GIP1|90480,1.7
NDUFA12|55967,ARPC3|10094,1.7
NDUFA12|55967,C12orf65|91574,1.7
NDUFA12|55967,COX7B|1349,1.7
NDUFA13|51079,COX8A|1351,1.7
NDUFA13|51079,GADD45GIP1|90480,1.7
NDUFA4|4697,CHCHD2|51142,1.7
NDUFA6|4700,ACO2|50,1.7
NDUFA6|4700,APOO|79135,1.7
NDUFA6|4700,DRG1|4733,1.7
NDUFA7|4701,COX6B1|1340,1.7
NDUFA7|4701,NDUFA13|51079,1.7
NDUFA8|4702,ENDOG|2021,1.7
NDUFAF4|29078,C6orf203|51250,1.7
NDUFAF4|29078,COX7A2|1347,1.7
NDUFB4|4710,MRPL47|57129,1.7
NDUFB6|4712,CHMP5|51510,1.7
NDUFB7|4713,MRPL54|116541,1.7
NDUFC2|4718,MRPL48|51642,1.7
NDUFS1|4719,IMMT|10989,1.7
NDUFS2|4720,IMMT|10989,1.7
NDUFS3|4722,COMMD9|29099,1.7
NDUFS6|4726,MRPL36|64979,1.7
NDUFS7|374291,CLPP|8192,1.7
NDUFS7|374291,COX8A|1351,1.7
NDUFV1|4723,NDUFS2|4720,1.7
NDUFV2|4729,NARS|4677,1.7
NEDD1|121441,BBS10|79738,1.7
NEDD8|4738,GMPR2|51292,1.7
NENF|29937,KRTCAP2|200185,1.7
NEURL4|84461,DPH1|1801,1.7
NEURL4|84461,KIAA0753|9851,1.7
NFU1|27247,CRIPT|9419,1.7
NGDN|25983,C14orf119|55017,1.7
NKIRAS2|28511,MED24|9862,1.7
NLRP8|126205,LRRC30|339291,1.7
NMD3|51068,NAA50|80218,1.7
NME2|4831,MRPL27|51264,1.7
NOB1|28987,KARS|3735,1.7
NOC2L|26155,LRRC47|57470,1.7
NOL10|79954,DDX1|1653,1.7
NOL11|25926,DDX52|11056,1.7
NOP16|51491,HNRNPAB|3182,1.7
NOP58|51602,BRIX1|55299,1.7
NOP58|51602,IWS1|55677,1.7
NOTCH4|4855,CD93|22918,1.7
NOTCH4|4855,CXorf36|79742,1.7
NPAT|4863,BIRC2|329,1.7
NPAT|4863,CUL5|8065,1.7
NPM1|4869,CAMLG|819,1.7
NPRL2|10641,ATRIP|84126,1.7
NSA2|10412,NPM1|4869,1.7
NSF|4905,EFTUD2|9343,1.7
NSFL1C|55968,DNTTIP1|116092,1.7
NSMCE1|197370,KARS|3735,1.7
NUBP2|10101,JMJD8|339123,1.7
NUBP2|10101,MPG|4350,1.7
NUBP2|10101,NME3|4832,1.7
NUBP2|10101,NPRL3|8131,1.7
NUDCD1|84955,DCAF13|25879,1.7
NUDT22|84304,COX8A|1351,1.7
NUDT22|84304,DNAJC4|3338,1.7
NUFIP2|57532,MED13|9969,1.7
NUP133|55746,ATF6|22926,1.7
NUP93|9688,DDX19A|55308,1.7
NUTF2|10204,ACD|65057,1.7
ODF2L|57489,GNL2|29889,1.7
OGFOD1|55239,DDX19A|55308,1.7
OGFOD2|79676,ARL6IP4|51329,1.7
OR2V2|285659,CYP2A13|1553,1.7
OR2Z1|284383,ADAM30|11085,1.7
OR2Z1|284383,CCDC105|126402,1.7
OR4D5|219875,ADAM30|11085,1.7
OR52E2|119678,COX7B2|170712,1.7
OR5C1|392391,KRTAP10-12|386685,1.7
OR6B3|150681,AQP12A|375318,1.7
OR6T1|219874,OPRD1|4985,1.7
ORM2|5005,CFHR2|3080,1.7
ORMDL2|29095,CD63|967,1.7
OTUD6A|139562,CST9L|128821,1.7
OTUD6A|139562,KRTAP10-12|386685,1.7
OVCA2|124641,COPS3|8533,1.7
OVCA2|124641,MED11|400569,1.7
OXER1|165140,HAAO|23498,1.7
OXSM|54995,MRPS25|64432,1.7
PABPN1|8106,ACIN1|22985,1.7
PACS2|23241,CDC42BPB|9578,1.7
PACS2|23241,MTA1|9112,1.7
PAGE1|8712,GAGE2D|729408,1.7
PAGE3|139793,CT45A3|441519,1.7
PAGE3|139793,CT45A5|441521,1.7
PAGE3|139793,FERD3L|222894,1.7
PAIP1|10605,BRIX1|55299,1.7
PAIP1|10605,CCT5|22948,1.7
PAK1IP1|55003,NOL7|51406,1.7
PARK7|11315,NUDC|10726,1.7
PARP14|54625,DTX3L|151636,1.7
PARP2|10038,NGDN|25983,1.7
PARVG|64098,ARHGAP9|64333,1.7
PARVG|64098,MYO1F|4542,1.7
PARVG|64098,NCF4|4689,1.7
PATE1|160065,CCKAR|886,1.7
PATE1|160065,FAM74A1|401507,1.7
PAXIP1|22976,CDK13|8621,1.7
PAXIP1|22976,LUC7L2|51631,1.7
PCBP2|5094,NACA|4666,1.7
PDCD2|5134,CCNC|892,1.7
PDCD6IP|10015,CLASP2|23122,1.7
PDGFRB|5159,CD248|57124,1.7
PDHB|5162,OXSM|54995,1.7
PDS5B|23047,INTS6|26512,1.7
PES1|23481,ADSL|158,1.7
PEX13|5194,DUSP11|8446,1.7
PEX16|9409,MOB2|81532,1.7
PFAS|5198,MYBBP1A|10514,1.7
PFDN1|5201,MRPL22|29093,1.7
PFDN5|5204,BLOC1S1|2647,1.7
PFDN5|5204,CNPY2|10330,1.7
PFDN5|5204,MRPL51|51258,1.7
PGLS|25796,GADD45GIP1|90480,1.7
PHAX|51808,AGGF1|55109,1.7
PHB|5245,ERAL1|26284,1.7
PHB|5245,NME2|4831,1.7
PHB2|11331,MLF2|8079,1.7
PHB2|11331,MMAB|326625,1.7
PHF11|51131,EXOSC8|11340,1.7
PHF20|51230,CRNKL1|51340,1.7
PHF20|51230,NCOA6|23054,1.7
PHF23|79142,GABARAP|11337,1.7
PHKB|5257,AP1G1|164,1.7
PHKB|5257,ITFG1|81533,1.7
PHKB|5257,LONP2|83752,1.7
PIBF1|10464,CCAR1|55749,1.7
PIBF1|10464,LARP7|51574,1.7
PIBF1|10464,MPHOSPH10|10199,1.7
PIGP|51227,MRPS6|64968,1.7
PIGS|94005,DHX8|1659,1.7
PIGU|128869,EIF6|3692,1.7
PIK3C3|5289,FECH|2235,1.7
PIKFYVE|200576,ALS2|57679,1.7
PIN1|5300,ALKBH7|84266,1.7
PIN4|5303,NDUFA1|4694,1.7
PJA2|9867,FBXO38|81545,1.7
PLEKHM2|23207,ATP13A2|23400,1.7
PLSCR3|57048,EIF5A|1984,1.7
PLSCR3|57048,KCTD11|147040,1.7
PLSCR3|57048,PFN1|5216,1.7
PLVAP|83483,EXOC3L2|90332,1.7
PMPCB|9512,MRPL32|64983,1.7
PNLIP|5406,FOXR2|139628,1.7
PNLIP|5406,GCG|2641,1.7
POC1B|282809,ACTR6|64431,1.7
POGZ|23126,MDM4|4194,1.7
POLR1C|9533,MED20|9477,1.7
POLR2B|5431,DHX15|1665,1.7
POLR2C|5432,NOB1|28987,1.7
POLR2E|5434,C19orf24|55009,1.7
POLR2F|5435,NDUFA6|4700,1.7
POLR2H|5437,EIF2B5|8893,1.7
POLR2I|5438,GADD45GIP1|90480,1.7
POLR2K|5440,EBAG9|9166,1.7
POLR2K|5440,ENY2|56943,1.7
POLR3F|10621,DSN1|79980,1.7
POP7|10248,ALKBH4|54784,1.7
PPA2|27068,MRPL1|65008,1.7
PPAN|56342,FARSA|2193,1.7
PPHLN1|51535,CMAS|55907,1.7
PPIA|5478,BUD31|8896,1.7
PPIA|5478,MRPS17|51373,1.7
PPIAL4C|653598,PPIA|5478,1.7
PPIAL4G|644591,PPIAL4C|653598,1.7
PPIP5K2|23262,C5orf24|134553,1.7
PPOX|5498,MRPS21|54460,1.7
PPP1R12A|4659,EEA1|8411,1.7
PPP2CA|5515,ISOC1|51015,1.7
PPP2CB|5516,GOLGA7|51125,1.7
PPP2R2A|5520,POLR3D|661,1.7
PPP2R5D|5528,BYSL|705,1.7
PPP2R5D|5528,MRPL2|51069,1.7
PQBP1|10084,FAU|2197,1.7
PQLC2|54896,AGTRAP|57085,1.7
PRAMEF18|391003,OTUD6A|139562,1.7
PRAMEF22|653606,ARGFX|503582,1.7
PRAMEF22|653606,CST9L|128821,1.7
PRAMEF22|653606,GPR148|344561,1.7
PRAMEF22|653606,KRTAP26-1|388818,1.7
PRC1|9055,KIFC1|3833,1.7
PRDM15|63977,MCM3AP|8888,1.7
PRDX5|25824,NDUFA13|51079,1.7
PRKDC|5591,MCM4|4173,1.7
PRKRA|8575,MTX2|10651,1.7
PRKRIP1|79706,GIGYF1|64599,1.7
PRKRIP1|79706,NRF1|4899,1.7
PRPF39|55015,PNN|5411,1.7
PRPF40A|55660,CEBPZ|10153,1.7
PRPF40A|55660,NOP58|51602,1.7
PRPF6|24148,DDRGK1|65992,1.7
PRPF6|24148,ERGIC3|51614,1.7
PRPF8|10594,FLII|2314,1.7
PRR12|57479,CIC|23152,1.7
PRRC1|133619,CANX|821,1.7
PSMA3|5684,ACTR10|55860,1.7
PSMA5|5686,EIF2B3|8891,1.7
PSMA6|5687,PSMA3|5684,1.7
PSMA7|5688,EIF2S2|8894,1.7
PSMB1|5689,CSNK2B|1460,1.7
PSMB1|5689,GTF2H5|404672,1.7
PSMB1|5689,POMP|51371,1.7
PSMB2|5690,EIF2B3|8891,1.7
PSMB3|5691,AARSD1|80755,1.7
PSMB3|5691,ANAPC11|51529,1.7
PSMB3|5691,GPS1|2873,1.7
PSMB3|5691,MTX1|4580,1.7
PSMB4|5692,HAX1|10456,1.7
PSMB4|5692,MTX1|4580,1.7
PSMB5|5693,APEX1|328,1.7
PSMB5|5693,ISCA2|122961,1.7
PSMB5|5693,MRPL52|122704,1.7
PSMB6|5694,MED11|400569,1.7
PSMC3|5702,MRPL23|6150,1.7
PSMC3|5702,PEX16|9409,1.7
PSMC5|5705,ANAPC11|51529,1.7
PSMC5|5705,GPS1|2873,1.7
PSMC5|5705,MRPL27|51264,1.7
PSMC5|5705,NME2|4831,1.7
PSMC6|5706,FKBP3|2287,1.7
PSMD2|5708,AP2M1|1173,1.7
PSMD6|9861,DYNC1LI1|51143,1.7
PSME1|5720,MRPL52|122704,1.7
PSMG1|8624,CRYZL1|9946,1.7
PSMG1|8624,PIGP|51227,1.7
PSMG4|389362,PFDN6|10471,1.7
PTGES3|10728,CCT2|10576,1.7
PTPRC|5788,LCP1|3936,1.7
PTRH2|51651,FAM104A|84923,1.7
PTRH2|51651,MRPL27|51264,1.7
PTRH2|51651,PSMC5|5705,1.7
PUM2|23369,ATAD2B|54454,1.7
PWP2|5822,GART|2618,1.7
PXN|5829,CTDSP2|10106,1.7
QARS|5859,NPRL2|10641,1.7
QRICH1|54870,CTNNB1|1499,1.7
QTRT1|81890,CCDC130|81576,1.7
RAB11A|8766,GTF2A2|2958,1.7
RAB18|22931,ABI1|10006,1.7
RAB1A|5861,PNO1|56902,1.7
RAB1B|81876,BAD|572,1.7
RAB1B|81876,GPR137|56834,1.7
RAB2A|5862,ATP6V1H|51606,1.7
RAB36|9609,DNAL4|10126,1.7
RAB3GAP2|25782,CEP350|9857,1.7
RAB4A|5867,ILF2|3608,1.7
RABEP1|9135,COX10|1352,1.7
RABEP2|79874,CC2D1A|54862,1.7
RAD21|5885,EBAG9|9166,1.7
RAD23A|5886,ELOF1|84337,1.7
RAD23A|5886,NDUFA11|126328,1.7
RAE1|8480,CSTF1|1477,1.7
RAE1|8480,DPM1|8813,1.7
RAN|5901,MAPKAPK5|8550,1.7
RANBP1|5902,EIF3L|51386,1.7
RANGRF|29098,GPS2|2874,1.7
RAP1A|5906,DR1|1810,1.7
RAP1GDS1|5910,COPS4|51138,1.7
RAP2C|57826,ALG13|79868,1.7
RARS|5917,NPM1|4869,1.7
RARS2|57038,PDCD2|5134,1.7
RAVER1|125950,MAP1S|55201,1.7
RAVER1|125950,MBD3|53615,1.7
RB1|5925,COG6|57511,1.7
RBL2|5934,BBS2|583,1.7
RBM18|92400,RAD23B|5887,1.7
RBM26|64062,PRPF4B|8899,1.7
RBM27|54439,APC|324,1.7
RBM39|9584,CDK5RAP1|51654,1.7
RBM8A|9939,ILF2|3608,1.7
RBM8A|9939,MRPS14|63931,1.7
RBX1|9978,HSCB|150274,1.7
RCOR1|23186,HECTD1|25831,1.7
RCSD1|92241,LCP2|3937,1.7
REST|5978,NCOA2|10499,1.7
REXO2|25996,DCUN1D5|84259,1.7
RFC4|5984,NCBP2|22916,1.7
RFC4|5984,POLR2H|5437,1.7
RFNG|5986,DUS1L|64118,1.7
RFNG|5986,GPS1|2873,1.7
RFXANK|8625,C19orf53|28974,1.7
RGPD3|653489,CCNT2|905,1.7
RGPD4|285190,GCC2|9648,1.7
RICTOR|253260,PRKAA1|5562,1.7
RIF1|55183,PRPF40A|55660,1.7
RNASE6|6039,AIF1|199,1.7
RNF103|7844,RAB1A|5861,1.7
RNF11|26994,GPBP1L1|60313,1.7
RNF113A|7737,IGBP1|3476,1.7
RNF123|63891,APEH|327,1.7
RNF181|51255,PCGF1|84759,1.7
RNF185|91445,FBXO7|25793,1.7
RNF2|6045,FBXO28|23219,1.7
RNF207|388591,CCNL2|81669,1.7
RNF6|6049,COG6|57511,1.7
RNF6|6049,RBM26|64062,1.7
RNGTT|8732,CDC40|51362,1.7
RNPEPL1|57140,ATG9A|79065,1.7
RNPS1|10921,MPG|4350,1.7
RNPS1|10921,PPP4C|5531,1.7
ROBO4|54538,MYCT1|80177,1.7
ROM1|6094,EML3|256364,1.7
ROMO1|140823,DYNLRB1|83658,1.7
RP9|6100,BUD31|8896,1.7
RPA1|6117,PITPNA|5306,1.7
RPA2|6118,HMGN2|3151,1.7
RPA3|6119,COPS6|10980,1.7
RPAIN|84268,PRPSAP2|5636,1.7
RPAP2|79871,GLMN|11146,1.7
RPAP3|79657,KRR1|11103,1.7
RPAP3|79657,PPP1R12A|4659,1.7
RPF1|80135,DNTTIP2|30836,1.7
RPF2|84154,GTF3C6|112495,1.7
RPL10L|140801,GK2|2712,1.7
RPL14|9045,QARS|5859,1.7
RPL18A|6142,RPL10A|4736,1.7
RPL18A|6142,RPL13A|23521,1.7
RPL19|6143,AARSD1|80755,1.7
RPL24|6152,RPL12|6136,1.7
